YR_MO;CALL_DATE;AGENT_ID;AGENT_NAME;TEAM_LEAD_ID;TEAM_LEAD_NAME;CALL_CENTER;CALLS;HANDLE_TIME;CALL_REGEN;CALLS_WITH_OFFER;CALLS_WITH_ACCEPT;CALLS_OFFER_APPLIED;TRANSFERS;AHT_MULTI;CALL_REGEN_MULTI;TRANSFERS_MULTI;APPLIED_PER_CALL_MULTI;BREAKAGE_MULTI
201708;11/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;36;24957;7;35;29;20;3;27900;5,724;2,7;18,396;7,128
201708;11/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;24109;7;31;23;16;2;24025;4,929;2,325;15,841;6,138
201708;11/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;30;24435;5;26;22;17;2;23250;4,77;2,25;15,33;5,94
201708;11/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;36;24659;9;33;22;15;2;27900;5,724;2,7;18,396;7,128
201708;11/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;36;24768;6;31;20;16;2;27900;5,724;2,7;18,396;7,128
201708;12/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;24968;7;33;26;18;2;27900;5,724;2,7;18,396;7,128
201708;12/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;35;24041;7;35;29;22;2;27125;5,565;2,625;17,885;6,93
201708;12/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;32;25283;6;28;24;15;2;24800;5,088;2,4;16,352;6,336
201708;12/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;34;25393;8;33;22;17;2;26350;5,406;2,55;17,374;6,732
201708;12/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;25241;8;30;24;18;2;24025;4,929;2,325;15,841;6,138
201708;12/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;33;25456;6;30;23;17;2;25575;5,247;2,475;16,863;6,534
201708;12/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;36;24592;8;33;28;18;2;27900;5,724;2,7;18,396;7,128
201708;12/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;33;24181;9;31;24;14;4;25575;5,247;2,475;16,863;6,534
201708;12/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;24097;5;30;25;20;2;24025;4,929;2,325;15,841;6,138
201708;12/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;25949;8;26;19;13;3;23250;4,77;2,25;15,33;5,94
201708;12/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;25848;8;25;19;13;3;21700;4,452;2,1;14,308;5,544
201708;12/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;24117;8;26;20;12;3;23250;4,77;2,25;15,33;5,94
201708;12/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;33;25053;8;29;18;11;4;25575;5,247;2,475;16,863;6,534
201708;12/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;32;24061;7;28;20;11;3;24800;5,088;2,4;16,352;6,336
201708;12/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;25070;6;25;18;13;3;21700;4,452;2,1;14,308;5,544
201708;12/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;24233;8;26;18;12;3;21700;4,452;2,1;14,308;5,544
201708;12/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;32;25681;10;30;23;17;3;24800;5,088;2,4;16,352;6,336
201708;13/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24414;4;38;32;27;2;29450;6,042;2,85;19,418;7,524
201708;13/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;36;25221;5;32;29;22;1;27900;5,724;2,7;18,396;7,128
201708;13/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;37;25553;4;35;31;22;1;28675;5,883;2,775;18,907;7,326
201708;13/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;39;24675;5;39;31;27;1;30225;6,201;2,925;19,929;7,722
201708;13/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;38;24246;7;36;32;24;1;29450;6,042;2,85;19,418;7,524
201708;13/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;33;25491;7;31;22;16;1;25575;5,247;2,475;16,863;6,534
201708;13/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;35;25990;4;34;24;17;1;27125;5,565;2,625;17,885;6,93
201708;14/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;40;25331;8;36;30;24;1;31000;6,36;3;20,44;7,92
201708;14/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;25878;8;36;27;24;1;29450;6,042;2,85;19,418;7,524
201708;14/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;38;24377;5;37;33;25;1;29450;6,042;2,85;19,418;7,524
201708;14/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;37;25904;7;34;24;20;2;28675;5,883;2,775;18,907;7,326
201708;14/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;35;25531;5;33;28;25;1;27125;5,565;2,625;17,885;6,93
201708;14/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;35;24026;5;35;25;22;1;27125;5,565;2,625;17,885;6,93
201708;14/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;32;24109;5;32;26;22;2;24800;5,088;2,4;16,352;6,336
201708;14/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;25358;8;28;18;14;2;24800;5,088;2,4;16,352;6,336
201708;14/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;36;25067;9;32;26;16;2;27900;5,724;2,7;18,396;7,128
201708;14/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;24408;5;33;24;19;2;27900;5,724;2,7;18,396;7,128
201708;14/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;31;25267;6;26;21;14;2;24025;4,929;2,325;15,841;6,138
201708;14/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;35;25129;6;31;25;16;2;27125;5,565;2,625;17,885;6,93
201708;14/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;34;24995;7;32;22;13;2;26350;5,406;2,55;17,374;6,732
201708;14/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;33;24455;7;31;24;18;2;25575;5,247;2,475;16,863;6,534
201708;14/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;30;24701;8;26;17;11;4;23250;4,77;2,25;15,33;5,94
201708;14/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;33;25051;5;32;22;16;2;25575;5,247;2,475;16,863;6,534
201708;14/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;24682;8;26;17;9;3;23250;4,77;2,25;15,33;5,94
201708;14/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;33;25400;9;31;23;15;4;25575;5,247;2,475;16,863;6,534
201708;14/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;28;24342;7;27;21;14;3;21700;4,452;2,1;14,308;5,544
201708;14/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;28;24610;8;24;18;11;4;21700;4,452;2,1;14,308;5,544
201708;14/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;28;25867;6;24;16;11;3;21700;4,452;2,1;14,308;5,544
201708;14/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;28;25614;8;24;18;12;3;21700;4,452;2,1;14,308;5,544
201708;14/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;32;25003;8;28;18;11;3;24800;5,088;2,4;16,352;6,336
201708;14/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;33;24508;9;29;22;14;3;25575;5,247;2,475;16,863;6,534
201708;15/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;24401;5;35;29;21;2;30225;6,201;2,925;19,929;7,722
201708;15/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;32;25336;5;29;26;23;2;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;32;24239;5;29;25;19;1;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;39;25037;4;35;30;23;2;30225;6,201;2,925;19,929;7,722
201708;15/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;32;24502;6;31;26;21;1;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;40;24281;6;38;29;20;2;31000;6,36;3;20,44;7,92
201708;15/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;34;24018;3;32;29;20;1;26350;5,406;2,55;17,374;6,732
201708;15/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;35;24831;4;32;26;23;1;27125;5,565;2,625;17,885;6,93
201708;15/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;25991;8;35;25;20;2;27900;5,724;2,7;18,396;7,128
201708;15/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;32;24191;5;31;26;18;2;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;24859;6;30;22;14;2;25575;5,247;2,475;16,863;6,534
201708;15/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;36;24256;6;35;26;21;3;27900;5,724;2,7;18,396;7,128
201708;15/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;36;24349;7;36;28;22;2;27900;5,724;2,7;18,396;7,128
201708;15/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;32;25665;7;30;24;16;2;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;34;25202;6;29;21;14;2;26350;5,406;2,55;17,374;6,732
201708;15/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;29;25154;8;25;17;10;4;22475;4,611;2,175;14,819;5,742
201708;15/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;25212;6;28;21;14;2;24025;4,929;2,325;15,841;6,138
201708;15/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;24531;8;26;21;14;4;23250;4,77;2,25;15,33;5,94
201708;15/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;24630;8;26;20;12;3;21700;4,452;2,1;14,308;5,544
201708;15/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;30;25161;8;28;18;10;4;23250;4,77;2,25;15,33;5,94
201708;15/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;24316;10;28;17;11;4;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;25071;7;28;20;13;3;24025;4,929;2,325;15,841;6,138
201708;15/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;24959;7;28;19;10;4;24800;5,088;2,4;16,352;6,336
201708;15/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;33;25901;8;29;18;11;4;25575;5,247;2,475;16,863;6,534
201708;15/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;33;25624;8;29;22;15;3;25575;5,247;2,475;16,863;6,534
201708;16/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;25805;9;32;26;16;2;27125;5,565;2,625;17,885;6,93
201708;16/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;35;25362;6;31;22;15;2;27125;5,565;2,625;17,885;6,93
201708;16/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;36;24163;8;33;24;16;3;27900;5,724;2,7;18,396;7,128
201708;16/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;30;25718;5;28;20;15;2;23250;4,77;2,25;15,33;5,94
201708;16/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;30;25880;6;28;22;14;2;23250;4,77;2,25;15,33;5,94
201708;16/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;31;24136;7;28;23;15;2;24025;4,929;2,325;15,841;6,138
201708;16/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;33;24266;6;28;21;14;2;25575;5,247;2,475;16,863;6,534
201708;16/08/2017;201700136;Pulaski, Peter;201700013;Oferten, Quinton;Williamburg;32;25345;7;30;20;14;4;24800;5,088;2,4;16,352;6,336
201708;16/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;36;24325;8;32;22;14;2;27900;5,724;2,7;18,396;7,128
201708;16/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;24668;6;27;16;10;4;21700;4,452;2,1;14,308;5,544
201708;16/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;25079;6;27;17;10;4;21700;4,452;2,1;14,308;5,544
201708;16/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;29;25523;7;27;17;10;4;22475;4,611;2,175;14,819;5,742
201708;16/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;33;24281;7;30;19;11;3;25575;5,247;2,475;16,863;6,534
201708;16/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;29;25524;6;25;17;12;3;22475;4,611;2,175;14,819;5,742
201708;16/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;24846;6;29;18;13;3;24800;5,088;2,4;16,352;6,336
201708;16/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;24651;6;24;17;10;3;21700;4,452;2,1;14,308;5,544
201708;16/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;31;24573;7;29;22;13;3;24025;4,929;2,325;15,841;6,138
201708;17/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;36;25813;5;36;32;29;1;27900;5,724;2,7;18,396;7,128
201708;17/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;24236;5;36;28;20;2;29450;6,042;2,85;19,418;7,524
201708;17/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;34;24189;3;31;24;20;1;26350;5,406;2,55;17,374;6,732
201708;17/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;35;25140;5;32;23;21;2;27125;5,565;2,625;17,885;6,93
201708;17/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;34;25528;4;31;25;19;1;26350;5,406;2,55;17,374;6,732
201708;17/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;32;25579;4;29;23;18;2;24800;5,088;2,4;16,352;6,336
201708;17/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;37;24265;7;36;31;26;1;28675;5,883;2,775;18,907;7,326
201708;17/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;37;25687;6;35;27;22;1;28675;5,883;2,775;18,907;7,326
201708;17/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;28;25791;7;25;16;10;3;21700;4,452;2,1;14,308;5,544
201708;17/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;30;24669;6;27;17;10;3;23250;4,77;2,25;15,33;5,94
201708;17/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;33;25322;7;31;19;12;3;25575;5,247;2,475;16,863;6,534
201708;17/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;29;25147;6;27;19;10;3;22475;4,611;2,175;14,819;5,742
201708;17/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;31;24094;8;29;18;11;3;24025;4,929;2,325;15,841;6,138
201708;17/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;31;25636;7;26;16;9;4;24025;4,929;2,325;15,841;6,138
201708;17/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;29;25270;8;25;20;13;3;22475;4,611;2,175;14,819;5,742
201708;17/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;33;24377;7;30;23;12;4;25575;5,247;2,475;16,863;6,534
201708;18/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;38;24806;6;36;26;23;2;29450;6,042;2,85;19,418;7,524
201708;18/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;34;24023;6;32;29;23;1;26350;5,406;2,55;17,374;6,732
201708;18/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;32;25525;4;31;23;21;1;24800;5,088;2,4;16,352;6,336
201708;18/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;34;25442;6;31;22;17;1;26350;5,406;2,55;17,374;6,732
201708;18/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;35;25867;4;32;25;21;1;27125;5,565;2,625;17,885;6,93
201708;18/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;38;24133;7;37;27;24;2;29450;6,042;2,85;19,418;7,524
201708;18/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;38;25741;5;38;27;21;1;29450;6,042;2,85;19,418;7,524
201708;18/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;40;24179;7;40;32;26;1;31000;6,36;3;20,44;7,92
201708;18/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;32;24729;6;30;22;16;2;24800;5,088;2,4;16,352;6,336
201708;18/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;36;24825;5;33;22;17;3;27900;5,724;2,7;18,396;7,128
201708;18/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;24412;6;32;23;15;2;25575;5,247;2,475;16,863;6,534
201708;18/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;33;24024;6;31;26;20;2;25575;5,247;2,475;16,863;6,534
201708;18/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;36;24506;8;33;28;22;2;27900;5,724;2,7;18,396;7,128
201708;18/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;35;24559;9;33;22;17;2;27125;5,565;2,625;17,885;6,93
201708;18/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;35;24308;8;35;25;17;2;27125;5,565;2,625;17,885;6,93
201708;18/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;31;24971;7;28;23;16;2;24025;4,929;2,325;15,841;6,138
201708;19/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;36;24909;9;33;26;18;2;27900;5,724;2,7;18,396;7,128
201708;19/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;33;25863;6;29;23;16;2;25575;5,247;2,475;16,863;6,534
201708;19/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;25306;6;28;21;16;2;25575;5,247;2,475;16,863;6,534
201708;19/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;30;25283;7;27;21;15;2;23250;4,77;2,25;15,33;5,94
201708;19/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;31;25385;6;26;20;15;2;24025;4,929;2,325;15,841;6,138
201708;19/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;36;25256;9;36;26;21;2;27900;5,724;2,7;18,396;7,128
201708;19/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;31;24587;6;29;21;14;2;24025;4,929;2,325;15,841;6,138
201708;19/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;33;25657;6;30;22;17;2;25575;5,247;2,475;16,863;6,534
201708;19/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;32;24189;6;27;21;13;4;24800;5,088;2,4;16,352;6,336
201708;19/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;29;24732;7;26;20;11;3;22475;4,611;2,175;14,819;5,742
201708;19/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;29;24077;6;27;18;13;4;22475;4,611;2,175;14,819;5,742
201708;19/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;32;25762;8;28;21;12;4;24800;5,088;2,4;16,352;6,336
201708;19/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;30;24036;8;26;20;13;3;23250;4,77;2,25;15,33;5,94
201708;19/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;30;25133;8;28;19;11;3;23250;4,77;2,25;15,33;5,94
201708;19/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;30;25533;8;29;19;12;3;23250;4,77;2,25;15,33;5,94
201708;19/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;28;25292;8;24;14;9;3;21700;4,452;2,1;14,308;5,544
201708;20/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;35;25255;6;34;29;26;2;27125;5,565;2,625;17,885;6,93
201708;20/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;33;24791;6;30;26;19;1;25575;5,247;2,475;16,863;6,534
201708;20/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;39;24264;4;38;29;23;2;30225;6,201;2,925;19,929;7,722
201708;20/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;32;24375;4;30;22;17;2;24800;5,088;2,4;16,352;6,336
201708;20/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;36;24475;7;36;27;22;1;27900;5,724;2,7;18,396;7,128
201708;20/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;39;25930;7;35;28;25;1;30225;6,201;2,925;19,929;7,722
201708;20/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;36;24603;5;33;24;19;1;27900;5,724;2,7;18,396;7,128
201708;20/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;32;24674;4;29;24;17;1;24800;5,088;2,4;16,352;6,336
201708;21/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;39;24779;8;37;33;24;1;30225;6,201;2,925;19,929;7,722
201708;21/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;35;25598;4;32;28;24;1;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700123;Centerville, Cece;201700011;Winnerson, Aceona;Williamburg;35;25621;4;34;28;21;1;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700124;Davenport, Davina;201700011;Winnerson, Aceona;Williamburg;39;25486;5;36;25;19;2;30225;6,201;2,925;19,929;7,722
201708;21/08/2017;201700125;Edgerton, Ethan;201700011;Winnerson, Aceona;Williamburg;37;24839;6;34;28;22;2;28675;5,883;2,775;18,907;7,326
201708;21/08/2017;201700126;Filipsano, Fiona;201700011;Winnerson, Aceona;Williamburg;34;25246;5;33;24;21;2;26350;5,406;2,55;17,374;6,732
201708;21/08/2017;201700127;Gee, Garry;201700011;Winnerson, Aceona;Williamburg;34;25972;5;34;26;20;1;26350;5,406;2,55;17,374;6,732
201708;21/08/2017;201700128;Harrison, Harold;201700011;Winnerson, Aceona;Williamburg;32;24090;6;30;24;22;2;24800;5,088;2,4;16,352;6,336
201708;21/08/2017;201700129;Ivanski, Igor;201700012;Jimson, Bill;Williamburg;35;25108;8;30;21;13;2;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700130;Jeffries, Johnna;201700012;Jimson, Bill;Williamburg;35;25549;8;32;27;18;2;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700131;Kippers, Kat;201700012;Jimson, Bill;Williamburg;33;25945;7;31;25;20;2;25575;5,247;2,475;16,863;6,534
201708;21/08/2017;201700132;Lipp, Larry;201700012;Jimson, Bill;Williamburg;35;25476;8;33;22;18;2;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700133;Myers, Matt;201700012;Jimson, Bill;Williamburg;33;24410;5;29;24;18;2;25575;5,247;2,475;16,863;6,534
201708;21/08/2017;201700134;Nichols, Nana;201700012;Jimson, Bill;Williamburg;35;25367;8;35;25;20;2;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700135;Ohlson, Octavius;201700012;Jimson, Bill;Williamburg;35;24571;8;33;26;20;2;27125;5,565;2,625;17,885;6,93
201708;21/08/2017;201700137;Rank, Richelle;201700012;Jimson, Bill;Williamburg;36;25705;8;33;25;16;2;27900;5,724;2,7;18,396;7,128
201708;21/08/2017;201700138;Sanders, Sammi;201700013;Oferten, Quinton;Williamburg;30;25966;9;28;19;11;4;23250;4,77;2,25;15,33;5,94
201708;21/08/2017;201700139;Thomas, Ted;201700013;Oferten, Quinton;Williamburg;28;24097;7;26;17;12;4;21700;4,452;2,1;14,308;5,544
201708;21/08/2017;201700140;Uvaldon, Ursala;201700013;Oferten, Quinton;Williamburg;33;25032;7;29;20;14;4;25575;5,247;2,475;16,863;6,534
201708;21/08/2017;201700141;Vindictive, Vinny;201700013;Oferten, Quinton;Williamburg;28;24465;7;26;20;11;4;21700;4,452;2,1;14,308;5,544
201708;21/08/2017;201700142;Williamson, Wilma;201700013;Oferten, Quinton;Williamburg;33;24844;10;30;22;16;4;25575;5,247;2,475;16,863;6,534
201708;21/08/2017;201700143;Younger, Yeti;201700013;Oferten, Quinton;Williamburg;32;25050;7;29;22;14;3;24800;5,088;2,4;16,352;6,336
201708;21/08/2017;201700144;Zwilowski, Zane;201700013;Oferten, Quinton;Williamburg;28;24552;6;24;15;10;3;21700;4,452;2,1;14,308;5,544
201708;21/08/2017;201700145;Abacus, Aaron;201700013;Oferten, Quinton;Williamburg;30;24231;9;26;19;10;3;23250;4,77;2,25;15,33;5,94
201708;22/08/2017;201700121;Anderson, Albert;201700011;Winnerson, Aceona;Williamburg;36;24991;7;33;24;19;2;27900;5,724;2,7;18,396;7,128
201708;22/08/2017;201700122;Binning, Bart;201700011;Winnerson, Aceona;Williamburg;38;25518;7;38;33;26;2;29450;6,042;2,85;19,418;7,524
